,n,eta,beta1,beta2,beta3,x21,x31,x32,
Prediction,8.703100204467773,0.4921799898147583,7.279322147369385,10.942119598388672,15.356553077697754,0.6474561095237732,0.5767989754676819,0.7513368129730225,
Per Dev,8.703100204467773,0.4921799898147583,0.009314044378697872,0.0010894652223214507,0.016627497971057892,0.0040323794819414616,0.0036476613022387028,0.009740954264998436,
,
Actual,8.703100204467773,0.41874998807907104,7.053699970245361,9.999300003051758,13.571000099182129,0.6091700196266174,0.5212200284004211,0.7181900143623352,
Prediction,8.703100204467773,0.41874998807907104,7.054437637329102,9.998065948486328,13.566433906555176,0.609100341796875,0.5211016535758972,0.7181707620620728,
Per Dev,8.703100204467773,0.41874998807907104,0.010457874275743961,0.012341409921646118,0.03364669159054756,0.011438158340752125,0.022711103782057762,0.0026806695386767387,
,
Actual,8.703100204467773,0.49768000841140747,7.3028998374938965,11.027999877929688,15.51200008392334,0.6505200266838074,0.5810800194740295,0.7539499998092651,
Prediction,8.703100204467773,0.49768000841140747,7.301225662231445,11.026451110839844,15.511614799499512,0.650486171245575,0.5809975266456604,0.7538421750068665,
Per Dev,8.703100204467773,0.49768000841140747,0.02292480133473873,0.014043953269720078,0.00248378305695951,0.005204365123063326,0.014196465723216534,0.014301319606602192,
,
Actual,8.703100204467773,0.5296199917793274,7.456299781799316,11.581000328063965,16.511999130249023,0.668940007686615,0.6061199903488159,0.7688800096511841,
Prediction,8.703100204467773,0.5296199917793274,7.457034587860107,11.579870223999023,16.51071548461914,0.6689013838768005,0.6061217188835144,0.7689100503921509,
Per Dev,8.703100204467773,0.5296199917793274,0.009854834526777267,0.00975826010107994,0.007774017285555601,0.005773882381618023,0.0002851802855730057,0.003907077945768833,
,
Actual,8.703100204467773,0.1384499967098236,6.882199764251709,8.825400352478027,10.63599967956543,0.544409990310669,0.37935999035835266,0.6349899768829346,
Prediction,8.703100204467773,0.1384499967098236,6.882535457611084,8.824941635131836,10.637316703796387,0.5444115996360779,0.3794252276420593,0.6350080966949463,
Per Dev,8.703100204467773,0.1384499967098236,0.004877704661339521,0.0051976945251226425,0.012382703833281994,0.0002956090902443975,0.017196668311953545,0.0028535586316138506,
,
Actual,8.703100204467773,0.2630099952220917,6.892099857330322,8.985400199890137,11.286999702453613,0.554830014705658,0.4194999933242798,0.6579999923706055,
Prediction,8.703100204467773,0.2630099952220917,6.891592979431152,8.985479354858398,11.286785125732422,0.5548607707023621,0.41940897703170776,0.6579538583755493,
Per Dev,8.703100204467773,0.2630099952220917,0.00735447695478797,0.0008809286518953741,0.001901096198707819,0.005543319042772055,0.02169637568295002,0.007011245004832745,
,
Actual,8.703100204467773,0.5504800081253052,7.577400207519531,11.994000434875488,17.249000549316406,0.6814000010490417,0.6226500272750854,0.7787399888038635,
Prediction,8.703100204467773,0.5504800081253052,7.577355861663818,11.993122100830078,17.247520446777344,0.68132483959198,0.6226115226745605,0.778706431388855,
Per Dev,8.703100204467773,0.5504800081253052,0.0005852384492754936,0.007323111407458782,0.008580802008509636,0.01103044580668211,0.006183987483382225,0.004309193696826696,
,
Actual,8.703100204467773,0.3859499990940094,6.991700172424316,9.686699867248535,12.940999984741211,0.5942000150680542,0.4974699914455414,0.7040200233459473,
Prediction,8.703100204467773,0.3859499990940094,6.992280960083008,9.687152862548828,12.941302299499512,0.5942078232765198,0.4975307285785675,0.7040567994117737,
Per Dev,8.703100204467773,0.3859499990940094,0.008306816220283508,0.004676466807723045,0.0023361004423350096,0.00131407065782696,0.012209204956889153,0.0052237240597605705,
,
Actual,8.703100204467773,0.5092399716377258,7.354300022125244,11.218000411987305,15.857000350952148,0.6570900082588196,0.5900999903678894,0.7593399882316589,
Prediction,8.703100204467773,0.5092399716377258,7.353876113891602,11.217355728149414,15.858407974243164,0.6571431159973145,0.5901572108268738,0.7593280076980591,
